id;produto_fk;cultura;cultura_norm;praga_nome_cientifico;praga_cientifico_norm;praga_nome_comum;praga_comum_norm;dose_min;dose_max;dose_unidade;volume_calda_min;volume_calda_max;volume_calda_unidade;num_max_aplicacoes;intervalo_aplicacao;carencia_dias;carencia_texto;epoca_aplicacao;fonte_pagina;fonte_trecho;status;volume_calda_outros;marca_comercial
32056;1719;Café;cafe;Solanum americanum;solanum americanum;Maria-pretinha;maria-pretinha;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32113;1719;Café;cafe;Eupatorium maximilianii;eupatorium maximilianii;Mata-pasto;mata-pasto;1.5;1.5;L/ha;100.0;400.0;L/ha;1;;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura.";5;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32045;1719;Café;cafe;Ageratum conyzoides;ageratum conyzoides;Mentrasto;mentrasto;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32074;1719;Café;cafe;Lepidium virginicum;lepidium virginicum;Mentruz;mentruz;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32078;1719;Café;cafe;Brassica rapa;brassica rapa;Mostarda;mostarda;2.0;3.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32055;1719;Café;cafe;Raphanus raphanistrum;raphanus raphanistrum;Nabiça ou Nabo-bravo;nabica ou nabo-bravo;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32040;1719;Café;cafe;Galinsoga parviflora;galinsoga parviflora;Picão-branco ou Fazendeiro;picao-branco ou fazendeiro;1.0;1.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;3;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32039;1719;Café;cafe;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;1.0;1.5;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;3;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32066;1719;Café;cafe;Richardia brasiliensis;richardia brasiliensis;Poaia-branca;poaia-branca;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32069;1719;Café;cafe;Diodia ocimifolia;diodia ocimifolia;Poaia-do-campo;poaia-do-campo;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32058;1719;Café;cafe;Phylantus niruri;phylantus niruri;Quebra-pedra;quebra-pedra;1.0;1.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32053;1719;Café;cafe;Chamaesyce prostrata;chamaesyce prostrata;Quebra-pedra-rasteira;quebra-pedra-rasteira;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32079;1719;Café;cafe;Leonurus sibiricus;leonurus sibiricus;Rubim;rubim;5.0;5.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32080;1719;Café;cafe;Pteridium aquilinum;pteridium aquilinum;Samambaia;samambaia;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32117;1719;Café;cafe;Imperata brasiliensis;imperata brasiliensis;Sapé ou Capim-sapé;sape ou capim-sape;4.0;5.0;L/ha;100.0;400.0;L/ha;1;;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura.";5;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32057;1719;Café;cafe;Sonchus oleraceus;sonchus oleraceus;Serralha;serralha;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;15;;Aplicar sobre as plantas infestantes anuais nos estádios mais ativos de vegetação, entre a fase jovem até a formação dos botões florais, em jato dirigido/protegido, evitando atingir partes verdes da cultura.;4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32125;1719;Café;cafe;Plantago major;plantago major;Tanchagem;tanchagem;5.0;5.0;L/ha;100.0;400.0;L/ha;1;;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura.";5;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32088;1719;Café;cafe;Brachiaria subquadripara;brachiaria subquadripara;Tanner grass;tanner grass;4.0;6.0;L/ha;100.0;400.0;L/ha;1;;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura.";4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32089;1719;Café;cafe;Cyperus flavus;cyperus flavus;Tiririca;tiririca;3.0;3.0;L/ha;100.0;400.0;L/ha;4;20 a 40 dias;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura. Tiririca exige 3-4 aplicações com intervalos de 20-40 dias.";4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32109;1719;Café;cafe;Cyperus rotundus;cyperus rotundus;Tiririca;tiririca;4.0;5.0;L/ha;100.0;400.0;L/ha;4;20 a 40 dias;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura. Tiririca exige 3-4 aplicações com intervalos de 20-40 dias.";4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
32110;1719;Café;cafe;Cyperus sesquiflorus;cyperus sesquiflorus;Tiririca;tiririca;3.0;3.0;L/ha;100.0;400.0;L/ha;4;20 a 40 dias;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura. Tiririca exige 3-4 aplicações com intervalos de 20-40 dias.";4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;Topatudo
32111;1719;Café;cafe;Cyperus difformis;cyperus difformis;Tiririca;tiririca;5.0;5.0;L/ha;100.0;400.0;L/ha;4;20 a 40 dias;15;;"Aplicar próximo e/ou durante a floração das plantas infestantes perenes; dose menor na fase inicial, maior na fase adulta/perenizada. Jato dirigido/protegido, evitando atingir partes verdes da cultura. Tiririca exige 3-4 aplicações com intervalos de 20-40 dias.";4;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado;;Topatudo
